surface_m2,log_surface,rooms,bathrooms,total_rooms,rooms_per_m2,city_tier,prop_tier,city_encoded,is_sale,is_apartment,is_villa,is_studio,type_appartement
0.06865671641791045,0.0817922636021463,1.0,0.0,1.0,0.05223880597014933,3,2,4,1,1,0,0,True
-0.11940298507462686,-0.17075790148019387,0.0,0.0,0.0,-0.15671641791044774,3,2,4,1,1,0,0,True
-0.08955223880597014,-0.12390735205254981,0.0,0.0,0.0,-0.18656716417910446,3,2,4,1,1,0,0,True
2.8955223880597014,1.2648628351479214,1.0,0.0,1.0,-0.5597014925373135,3,2,4,1,1,0,0,True
2.4477611940298507,1.169389635074459,1.0,0.0,1.0,-0.5373134328358209,3,2,4,1,1,0,0,True
-0.3194029850746269,-0.6115683082516594,0.0,0.0,0.0,0.33582089552238814,3,2,4,1,1,0,0,True
0.208955223880597,0.22355627402997036,0.0,0.0,0.0,-0.3880597014925373,3,2,4,1,1,0,0,True
0.07164179104477612,0.08513579361989772,4.0,0.0,4.0,1.1417910447761197,3,2,4,1,1,0,0,True
0.208955223880597,0.22355627402997036,0.0,0.0,0.0,-0.3880597014925373,3,2,4,1,1,0,0,True
0.09850746268656717,0.11451384326161995,3.0,0.0,3.0,0.7164179104477614,3,2,4,1,1,0,0,True
1.462686567164179,0.8958992416711224,0.0,0.0,0.0,-0.5746268656716419,3,2,4,1,1,0,0,True
-0.26865671641791045,-0.47017251934501153,2.0,0.0,2.0,1.7985074626865676,3,2,4,1,1,0,0,True
0.382089552238806,0.3657000343571146,0.0,0.0,0.0,-0.4477611940298508,2,2,2,1,1,0,0,True
0.47761194029850745,0.43307763196796784,0.0,0.0,0.0,-0.4701492537313433,3,2,4,1,1,0,0,True
2.298507462686567,1.1343537680229772,0.0,0.0,0.0,-0.6044776119402986,3,2,4,1,1,0,0,True
-0.11940298507462686,-0.17075790148019387,0.0,0.0,0.0,-0.15671641791044774,3,2,4,1,1,0,0,True
0.19402985074626866,0.20979825400556557,0.0,0.0,0.0,-0.3805970149253731,3,2,4,1,1,0,0,True
0.08955223880597014,0.10486073432661948,0.0,0.0,0.0,-0.32835820895522394,3,2,4,1,1,0,0,True
